Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora inÃ­cio da aula;Hora fim da aula;Data da aula;Sala atribuÃ­da Ã  aula;LotaÃ§Ã£o da sala;;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;15/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;08/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;25/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;18/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;11/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;04/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;27/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;20/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Ter;11:00:00;12:30:00;13/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;14/12/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;07/12/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;30/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;23/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;16/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;09/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;26/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;19/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;12/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;28/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;21/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qua;08:00:00;09:30:00;14/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;15/12/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;24/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;17/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;10/11/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;27/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;20/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;13/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;06/10/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;29/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;22/09/2022;D1.09;50;;;;;;;;;;;;;;
 LIGE-PL;AnÃ¡lise de Dados Multivariada;03734TP01;IGE-B6, IGE-B5, IGE-B4, IGE-B3, IGE-B2, IGE-B1;41;Qui;08:00:00;09:30:00;15/09/2022;D1.09;50;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;15/12/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;24/11/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;17/11/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;10/11/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;03/11/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;27/10/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;20/10/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;13/10/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;06/10/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;29/09/2022;D1.02;27;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;22/09/2022;AA3.29;50;;;;;;;;;;;;;;;
FormaÃ§Ã£o do Portugal Moderno;L5166T01;HMCA1;42;Qui;14:30:00;16:00:00;15/09/2022;;;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;09/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;02/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;25/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;18/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;11/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;04/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;28/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;21/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;14/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;07/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;30/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;13:00:00;14:30:00;23/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;13/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;06/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;29/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;22/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;15/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;08/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;25/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;18/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;11/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;04/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;27/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;14:30:00;16:00:00;20/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;13/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;06/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;29/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;22/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;15/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;08/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;25/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;18/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;11/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;04/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;27/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;16:00:00;17:30:00;20/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;09/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;02/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;25/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;18/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;11/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;04/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;28/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;21/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;14/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;07/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;30/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;16:00:00;17:30:00;23/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;09/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;02/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;25/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;18/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;11/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;04/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;28/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;21/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;14/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;07/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;30/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Sex;14:30:00;16:00:00;23/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;13/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;06/12/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;29/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;22/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;15/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;08/11/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;25/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;18/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;11/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;04/10/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;27/09/2022;B3.05;87;;;;;;;;;;;;;;;
Arquitectura I;L2205PL02;ARQ-A4, ARQ-A3;21;Ter;13:00:00;14:30:00;20/09/2022;B3.05;87;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;28/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;21/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;14/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;07/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;31/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;24/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;17/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;10/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;03/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;26/09/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;19/09/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Seg;11:00:00;12:30:00;12/09/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;15/12/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;24/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;17/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;10/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;03/11/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;27/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;20/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;13/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;06/10/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;29/09/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;22/09/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
Empreendedorismo;EmpTP02;GC5, GC4;51;Qui;11:00:00;12:30:00;15/09/2022;AuditÃ³rio 0NE02-Caiano Pereira;89;;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;14:30:00;16:00:00;12/10/2022;C6.01;60;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;14:30:00;16:00:00;28/09/2022;C6.01;60;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;14:30:00;16:00:00;21/09/2022;C6.01;60;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;14:30:00;16:00:00;14/09/2022;C6.01;60;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;13:00:00;14:30:00;12/10/2022;C6.01;60;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;13:00:00;14:30:00;28/09/2022;C6.01;60;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;13:00:00;14:30:00;21/09/2022;C6.01;60;;;;;;;;;;;;;;
 LCD-PL;Fundamentos em GestÃ£o de Bases de Dados;03593TP01;CDB1;39;Qua;13:00:00;14:30:00;14/09/2022;C6.01;60;;;;;;;;;;;;;;
Urbanismo II;03836TP01;ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1;60;Sex;09:30:00;11:00:00;09/12/2022;2,00E+07;50;;;;;;;;;;;;;;;
Urbanismo II;03836TP01;ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1;60;Sex;09:30:00;11:00:00;02/12/2022;2,00E+07;50;;;;;;;;;;;;;;;
Urbanismo II;03836TP01;ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1;60;Sex;09:30:00;11:00:00;25/11/2022;2,00E+07;50;;;;;;;;;;;;;;;
Urbanismo II;03836TP01;ARQ-D6, ARQ-D5, ARQ-D4, ARQ-D3, ARQ-D2, ARQ-D1;60;Sex;09:30:00;11:00:00;18/11/2022;2,00E+07;50;;;;;;;;;;;;;;;
